init,     2026-04-23 11:48:26.671955
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=54, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     54
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, -5.405536,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  82, 2830, 47.993789,   30, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.327, speed 18.500, term collision
train,    83, 2832, 30.626871,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.118, term collision
train_t,  83, 2832, 30.626871,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.118, term collision
train,    84, 2834, -25.782359,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.555, term collision
train_t,  84, 2834, -25.782359,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.555, term collision
train,    85, 2947, 199.375580,  113, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.820, speed 22.031, term success
train_t,  85, 2947, 199.375580,  113, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.820, speed 22.031, term success
train,    86, 3043, 137.330150,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.322, term collision
train_t,  86, 3043, 137.330150,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.322, term collision
train,    87, 3122, -26.110514,   79, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.388, speed 25.134, term collision
train_t,  87, 3122, -26.110514,   79, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.388, speed 25.134, term collision
train,    88, 3124, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  88, 3124, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    89, 3126, 19.006370,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.081, term collision
train_t,  89, 3126, 19.006370,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.081, term collision
train,    90, 3128, 52.167208,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.721, term collision
train_t,  90, 3128, 52.167208,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.721, term collision
train,    91, 3150, -25.877867,   22, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.048, speed 18.500, term collision
train_t,  91, 3150, -25.877867,   22, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.048, speed 18.500, term collision
train,    92, 3152, 64.558037,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.578, speed 25.897, term collision
train_t,  92, 3152, 64.558037,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.578, speed 25.897, term collision
train,    93, 3184, 73.754891,   32, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.353, speed 22.552, term collision
train_t,  93, 3184, 73.754891,   32, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.353, speed 22.552, term collision
train,    94, 3186, -35.058020,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.283, term collision
train_t,  94, 3186, -35.058020,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.283, term collision
train,    95, 3188, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.683, term collision
train_t,  95, 3188, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.683, term collision
train,    96, 3190, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.107, term collision
train_t,  96, 3190, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.107, term collision
train,    97, 3205, 28.106942,   15, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.247, speed 27.276, term collision
train_t,  97, 3205, 28.106942,   15, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.247, speed 27.276, term collision
train,    98, 3325, 205.757442,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.643, speed 26.102, term success
train_t,  98, 3325, 205.757442,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.643, speed 26.102, term success
train,    99, 3327, 70.390722,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.466, term collision
train_t,  99, 3327, 70.390722,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.466, term collision
train,    100, 3329, 17.190303,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.143, speed 22.118, term collision
train_t,  100, 3329, 17.190303,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.143, speed 22.118, term collision
update,   100,    2,   3329, 8.349277, -0.000000
val_save,      100, 19.374752, 0.5568,  24.8825,   0.2657, 0.2290,  20.1511, timeout 0.0000, progress 0.1558, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:11/20|success:9/20
val_save_t,    100, 3329, 19.374752, 0.5568,  24.8825,   0.2657, 0.2290,  20.1511, timeout 0.0000, progress 0.1558, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:11/20|success:9/20
train,    101, 3395, 44.683068,   66, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.405, speed 18.500, term collision
train_t,  101, 3395, 44.683068,   66, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.405, speed 18.500, term collision
train,    102, 3461, 34.582912,   66, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.358, speed 21.833, term collision
train_t,  102, 3461, 34.582912,   66, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.358, speed 21.833, term collision
train,    103, 3463, -5.480247,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.566, term collision
train_t,  103, 3463, -5.480247,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.566, term collision
train,    104, 3504, 21.895006,   41, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.227, speed 25.773, term collision
train_t,  104, 3504, 21.895006,   41, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.227, speed 25.773, term collision
train,    105, 3542, 6.501342,   38, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 23.348, term collision
train_t,  105, 3542, 6.501342,   38, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 23.348, term collision
train,    106, 3544, -37.076901,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.530, term collision
train_t,  106, 3544, -37.076901,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.530, term collision
train,    107, 3591, 39.595576,   47, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.120, speed 24.239, term collision
train_t,  107, 3591, 39.595576,   47, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.120, speed 24.239, term collision
train,    108, 3658, 55.867445,   67, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.402, speed 22.856, term collision
train_t,  108, 3658, 55.867445,   67, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.402, speed 22.856, term collision
train,    109, 3660, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  109, 3660, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    110, 3695, -2.002527,   35, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.156, speed 23.949, term collision
train_t,  110, 3695, -2.002527,   35, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.156, speed 23.949, term collision
train,    111, 3697, 49.984897,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.831, term collision
train_t,  111, 3697, 49.984897,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.831, term collision
train,    112, 3699, 6.420652,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.161, speed 22.105, term collision
train_t,  112, 3699, 6.420652,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.161, speed 22.105, term collision
train,    113, 3701, 71.481637,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  113, 3701, 71.481637,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    114, 3738, 72.554723,   37, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 22.092, term collision
train_t,  114, 3738, 72.554723,   37, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 22.092, term collision
train,    115, 3740, 4.085905,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.178, term collision
train_t,  115, 3740, 4.085905,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.178, term collision
train,    116, 3742, 85.156513,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.207, speed 24.794, term collision
train_t,  116, 3742, 85.156513,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.207, speed 24.794, term collision
train,    117, 3782, 8.491769,   40, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.283, speed 18.591, term collision
train_t,  117, 3782, 8.491769,   40, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.283, speed 18.591, term collision
train,    118, 3784, 34.511524,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.232, term collision
train_t,  118, 3784, 34.511524,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.232, term collision
train,    119, 3786, 13.702551,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.383, speed 25.428, term collision
train_t,  119, 3786, 13.702551,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.383, speed 25.428, term collision
train,    120, 3788, 45.311703,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.079, speed 24.747, term collision
train_t,  120, 3788, 45.311703,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.079, speed 24.747, term collision
train,    121, 3790, -21.722474,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.023, speed 22.728, term collision
train_t,  121, 3790, -21.722474,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.023, speed 22.728, term collision
train,    122, 3792, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.831, term collision
train_t,  122, 3792, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.831, term collision
train,    123, 3794, 62.253180,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.057, speed 18.861, term collision
train_t,  123, 3794, 62.253180,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.057, speed 18.861, term collision
train,    124, 3914, 101.679363,  120, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.537, speed 20.625, term success
train_t,  124, 3914, 101.679363,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.537, speed 20.625, term success
train,    125, 3938, 17.934900,   24, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.143, speed 21.086, term collision
train_t,  125, 3938, 17.934900,   24, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.143, speed 21.086, term collision
train,    126, 3970, 190.710961,   32, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.578, speed 22.141, term success
train_t,  126, 3970, 190.710961,   32, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.578, speed 22.141, term success
train,    127, 3972, 15.725187,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.391, term collision
train_t,  127, 3972, 15.725187,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.391, term collision
train,    128, 4025, -45.000000,   53, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.263, speed 22.901, term collision
train_t,  128, 4025, -45.000000,   53, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.263, speed 22.901, term collision
train,    129, 4027, 38.751350,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  129, 4027, 38.751350,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    130, 4029, 69.914478,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 26.714, term collision
train_t,  130, 4029, 69.914478,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 26.714, term collision
train,    131, 4031, -0.256129,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.425, speed 21.562, term collision
train_t,  131, 4031, -0.256129,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.425, speed 21.562, term collision
train,    132, 4141, 112.025105,  110, 0.00,    3, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 23.643, term success
train_t,  132, 4141, 112.025105,  110, 0.00,    3, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 23.643, term success
train,    133, 4143, -23.572038,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.884, term collision
train_t,  133, 4143, -23.572038,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.884, term collision
train,    134, 4194, -45.000000,   51, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.211, speed 19.515, term collision
train_t,  134, 4194, -45.000000,   51, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.211, speed 19.515, term collision
train,    135, 4196, 2.892390,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.197, speed 25.374, term collision
train_t,  135, 4196, 2.892390,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.197, speed 25.374, term collision
train,    136, 4198, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.241, speed 21.663, term collision
train_t,  136, 4198, -45.000000,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.241, speed 21.663, term collision
train,    137, 4275, 44.639117,   77, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.535, speed 21.014, term success
train_t,  137, 4275, 44.639117,   77, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.535, speed 21.014, term success
train,    138, 4277, -6.248167,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.262, speed 26.071, term collision
train_t,  138, 4277, -6.248167,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.262, speed 26.071, term collision
train,    139, 4385, 225.000000,  108, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.530, speed 24.884, term success
train_t,  139, 4385, 225.000000,  108, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.530, speed 24.884, term success
train,    140, 4387, 123.963754,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.051, speed 21.803, term collision
train_t,  140, 4387, 123.963754,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.051, speed 21.803, term collision
train,    141, 4439, 40.053684,   52, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.266, term collision
train_t,  141, 4439, 40.053684,   52, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.266, term collision
train,    142, 4499, 134.864598,   60, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.616, speed 18.500, term collision
train_t,  142, 4499, 134.864598,   60, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.616, speed 18.500, term collision
train,    143, 4515, -41.815629,   16, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.680, term collision
train_t,  143, 4515, -41.815629,   16, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.680, term collision
train,    144, 4548, 45.324834,   33, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.431, speed 26.391, term collision
train_t,  144, 4548, 45.324834,   33, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.431, speed 26.391, term collision
train,    145, 4550, 76.300388,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.442, term collision
train_t,  145, 4550, 76.300388,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.442, term collision
train,    146, 4592, 38.244942,   42, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.637, speed 24.501, term collision
train_t,  146, 4592, 38.244942,   42, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.637, speed 24.501, term collision
train,    147, 4638, 87.221100,   46, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.388, term collision
train_t,  147, 4638, 87.221100,   46, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.388, term collision
train,    148, 4648, -22.566331,   10, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.962, term collision
train_t,  148, 4648, -22.566331,   10, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.962, term collision
train,    149, 4739, 111.959310,   91, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.869, term success
train_t,  149, 4739, 111.959310,   91, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.869, term success
train,    150, 4835, 133.546475,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.788, term collision
train_t,  150, 4835, 133.546475,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.788, term collision
update,   150,    3,   4835, 107.945424, -0.000000
train,    151, 4837, 75.866406,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.412, speed 24.157, term collision
train_t,  151, 4837, 75.866406,    2, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.412, speed 24.157, term collision
