init,     2026-04-23 11:48:26.766157
note,     ILLUSTRATIVE DEMO LOG - ours dense, slightly better than baseline dense demo; not experimental data
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=55, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     55
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, 52.907861,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.563, term collision
train,    82, 2572, 64.078454,   12, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.165, speed 21.178, term collision
train_t,  82, 2572, 64.078454,   12, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.165, speed 21.178, term collision
train,    83, 2574, 48.326562,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.046, speed 22.440, term collision
train_t,  83, 2574, 48.326562,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.046, speed 22.440, term collision
train,    84, 2664, 69.890328,   90, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.780, speed 23.985, term success
train_t,  84, 2664, 69.890328,   90, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.780, speed 23.985, term success
train,    85, 2666, 16.675493,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.950, term collision
train_t,  85, 2666, 16.675493,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.950, term collision
train,    86, 2726, 34.962654,   60, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.630, speed 25.559, term collision
train_t,  86, 2726, 34.962654,   60, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.630, speed 25.559, term collision
train,    87, 2728, -33.531980,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.185, term collision
train_t,  87, 2728, -33.531980,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.185, term collision
train,    88, 2740, 30.282034,   12, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  88, 2740, 30.282034,   12, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    89, 2742, 76.745187,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.868, term collision
train_t,  89, 2742, 76.745187,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.868, term collision
train,    90, 2783, -20.778873,   41, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.643, speed 25.401, term collision
train_t,  90, 2783, -20.778873,   41, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.643, speed 25.401, term collision
train,    91, 2843, 93.337489,   60, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.475, speed 21.771, term collision
train_t,  91, 2843, 93.337489,   60, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.475, speed 21.771, term collision
train,    92, 2884, 39.740185,   41, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.102, speed 18.826, term collision
train_t,  92, 2884, 39.740185,   41, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.102, speed 18.826, term collision
train,    93, 2886, -24.582045,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.841, term collision
train_t,  93, 2886, -24.582045,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.841, term collision
train,    94, 2954, 145.000000,   68, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.509, speed 24.013, term collision
train_t,  94, 2954, 145.000000,   68, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.509, speed 24.013, term collision
train,    95, 2956, 131.455203,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.991, term collision
train_t,  95, 2956, 131.455203,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.991, term collision
train,    96, 2979, 56.396965,   23, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  96, 2979, 56.396965,   23, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    97, 2991, 90.630682,   12, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.350, speed 25.243, term collision
train_t,  97, 2991, 90.630682,   12, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.350, speed 25.243, term collision
train,    98, 3002, -45.000000,   11, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  98, 3002, -45.000000,   11, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    99, 3004, -30.866178,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  99, 3004, -30.866178,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    100, 3061, 24.669694,   57, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.516, speed 24.688, term collision
train_t,  100, 3061, 24.669694,   57, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.516, speed 24.688, term collision
update,   100,    2,   3061, 5.650781, -0.000000
val_save,      100, 21.180956, 0.6052,  19.8692,   0.2763, 0.1228,  21.0620, timeout 0.0000, progress 0.1380, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:12/20|success:8/20
val_save_t,    100, 3061, 21.180956, 0.6052,  19.8692,   0.2763, 0.1228,  21.0620, timeout 0.0000, progress 0.1380, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:12/20|success:8/20
train,    101, 3126, 47.644475,   65, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.444, speed 24.803, term collision
train_t,  101, 3126, 47.644475,   65, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.444, speed 24.803, term collision
train,    102, 3128, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.399, term collision
train_t,  102, 3128, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.399, term collision
train,    103, 3143, -45.000000,   15, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.916, term collision
train_t,  103, 3143, -45.000000,   15, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.916, term collision
train,    104, 3145, -45.000000,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.283, term collision
train_t,  104, 3145, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.283, term collision
train,    105, 3147, 14.507095,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.215, speed 25.919, term collision
train_t,  105, 3147, 14.507095,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.215, speed 25.919, term collision
train,    106, 3267, -15.000000,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.360, speed 22.799, term success
train_t,  106, 3267, -15.000000,  120, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.360, speed 22.799, term success
train,    107, 3269, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.821, term collision
train_t,  107, 3269, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.821, term collision
train,    108, 3272, -45.000000,    3, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.132, speed 20.317, term collision
train_t,  108, 3272, -45.000000,    3, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.132, speed 20.317, term collision
train,    109, 3331, -45.000000,   59, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.575, speed 21.259, term collision
train_t,  109, 3331, -45.000000,   59, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.575, speed 21.259, term collision
train,    110, 3333, -39.286249,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 28.300, term collision
train_t,  110, 3333, -39.286249,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 28.300, term collision
train,    111, 3335, 132.072566,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.897, term collision
train_t,  111, 3335, 132.072566,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.897, term collision
train,    112, 3455, 118.125895,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.485, speed 20.439, term success
train_t,  112, 3455, 118.125895,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.485, speed 20.439, term success
train,    113, 3457, 99.974764,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.100, speed 19.423, term collision
train_t,  113, 3457, 99.974764,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.100, speed 19.423, term collision
train,    114, 3470, 0.809970,   13, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.882, term collision
train_t,  114, 3470, 0.809970,   13, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.882, term collision
train,    115, 3556, 125.420114,   86, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.731, speed 22.306, term success
train_t,  115, 3556, 125.420114,   86, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.731, speed 22.306, term success
train,    116, 3558, 65.292249,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.154, speed 23.069, term collision
train_t,  116, 3558, 65.292249,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.154, speed 23.069, term collision
train,    117, 3589, 48.922859,   31, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.027, speed 26.049, term collision
train_t,  117, 3589, 48.922859,   31, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.027, speed 26.049, term collision
train,    118, 3627, 80.355861,   38, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.142, speed 24.490, term collision
train_t,  118, 3627, 80.355861,   38, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.142, speed 24.490, term collision
train,    119, 3629, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.159, speed 21.230, term collision
train_t,  119, 3629, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.159, speed 21.230, term collision
train,    120, 3632, 111.485672,    3, 1.00,    1, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.082, speed 19.572, term collision
train_t,  120, 3632, 111.485672,    3, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.082, speed 19.572, term collision
train,    121, 3676, 44.916589,   44, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.664, speed 22.103, term success
train_t,  121, 3676, 44.916589,   44, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.664, speed 22.103, term success
train,    122, 3678, -24.351979,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.991, term collision
train_t,  122, 3678, -24.351979,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.991, term collision
train,    123, 3680, -17.286320,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.009, term collision
train_t,  123, 3680, -17.286320,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.009, term collision
train,    124, 3800, 57.268842,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.742, speed 23.856, term success
train_t,  124, 3800, 57.268842,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.742, speed 23.856, term success
train,    125, 3823, 122.215219,   23, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.169, term collision
train_t,  125, 3823, 122.215219,   23, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.169, term collision
train,    126, 3825, 145.000000,    2, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.493, speed 24.604, term collision
train_t,  126, 3825, 145.000000,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.493, speed 24.604, term collision
train,    127, 3827, -37.274883,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.151, speed 23.327, term collision
train_t,  127, 3827, -37.274883,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.151, speed 23.327, term collision
train,    128, 3829, 122.648591,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.201, term collision
train_t,  128, 3829, 122.648591,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.201, term collision
train,    129, 3831, 75.699158,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.319, speed 23.770, term collision
train_t,  129, 3831, 75.699158,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.319, speed 23.770, term collision
train,    130, 3951, 118.187549,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.284, speed 22.653, term success
train_t,  130, 3951, 118.187549,  120, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.284, speed 22.653, term success
train,    131, 4024, 145.000000,   73, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.640, speed 20.347, term collision
train_t,  131, 4024, 145.000000,   73, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.640, speed 20.347, term collision
train,    132, 4063, 101.072281,   39, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.415, speed 23.020, term success
train_t,  132, 4063, 101.072281,   39, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.415, speed 23.020, term success
train,    133, 4091, 46.617389,   28, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.613, speed 21.696, term collision
train_t,  133, 4091, 46.617389,   28, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.613, speed 21.696, term collision
train,    134, 4156, -12.156656,   65, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.588, speed 21.193, term collision
train_t,  134, 4156, -12.156656,   65, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.588, speed 21.193, term collision
train,    135, 4167, -45.000000,   11, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.412, speed 20.488, term collision
train_t,  135, 4167, -45.000000,   11, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.412, speed 20.488, term collision
train,    136, 4169, 0.239656,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.047, speed 25.159, term collision
train_t,  136, 4169, 0.239656,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.047, speed 25.159, term collision
train,    137, 4246, 61.380689,   77, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.332, speed 22.261, term success
train_t,  137, 4246, 61.380689,   77, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.332, speed 22.261, term success
train,    138, 4249, -12.099537,    3, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.851, term collision
train_t,  138, 4249, -12.099537,    3, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.851, term collision
train,    139, 4293, 60.460160,   44, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.463, speed 21.752, term collision
train_t,  139, 4293, 60.460160,   44, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.463, speed 21.752, term collision
train,    140, 4297, -36.993742,    4, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 23.537, term collision
train_t,  140, 4297, -36.993742,    4, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 23.537, term collision
train,    141, 4299, -39.143510,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.190, term collision
train_t,  141, 4299, -39.143510,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.190, term collision
train,    142, 4419, 46.686563,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 20.903, term success
train_t,  142, 4419, 46.686563,  120, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 20.903, term success
train,    143, 4515, 2.390917,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.691, speed 19.647, term collision
train_t,  143, 4515, 2.390917,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.691, speed 19.647, term collision
train,    144, 4635, 225.000000,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.841, speed 20.147, term success
train_t,  144, 4635, 225.000000,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.841, speed 20.147, term success
train,    145, 4637, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.024, speed 22.480, term collision
train_t,  145, 4637, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.024, speed 22.480, term collision
train,    146, 4639, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.468, term collision
train_t,  146, 4639, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.468, term collision
train,    147, 4691, 211.531715,   52, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.373, speed 19.885, term success
train_t,  147, 4691, 211.531715,   52, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.373, speed 19.885, term success
train,    148, 4743, 145.000000,   52, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.496, speed 24.607, term collision
train_t,  148, 4743, 145.000000,   52, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.496, speed 24.607, term collision
train,    149, 4773, 9.528702,   30, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.239, speed 26.089, term collision
train_t,  149, 4773, 9.528702,   30, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.239, speed 26.089, term collision
train,    150, 4871, 25.479543,   98, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.321, speed 20.548, term success
train_t,  150, 4871, 25.479543,   98, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.321, speed 20.548, term success
update,   150,    3,   4871, -30.000000, -0.000000
train,    151, 4935, 46.608516,   64, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.693, speed 22.812, term collision
train_t,  151, 4935, 46.608516,   64, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.693, speed 22.812, term collision
