init,     2026-04-23 11:48:26.783522
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=52, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     52
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 8, -40.654683,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.965, term collision
train_t,  82, 2895, 42.447515,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.245, term collision
train,    83, 2897, -41.200308,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.393, term collision
train_t,  83, 2897, -41.200308,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.393, term collision
train,    84, 2899, 117.680454,    2, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.411, speed 21.245, term collision
train_t,  84, 2899, 117.680454,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.411, speed 21.245, term collision
train,    85, 2923, 138.936701,   24, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.395, speed 22.469, term collision
train_t,  85, 2923, 138.936701,   24, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.395, speed 22.469, term collision
train,    86, 2925, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.641, term collision
train_t,  86, 2925, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.641, term collision
train,    87, 2950, 24.646881,   25, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.329, speed 25.207, term collision
train_t,  87, 2950, 24.646881,   25, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.329, speed 25.207, term collision
train,    88, 2952, -31.499237,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.529, term collision
train_t,  88, 2952, -31.499237,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.529, term collision
train,    89, 3048, 20.337652,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 19.579, term collision
train_t,  89, 3048, 20.337652,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 19.579, term collision
train,    90, 3063, 59.716745,   15, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.352, speed 23.137, term collision
train_t,  90, 3063, 59.716745,   15, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.352, speed 23.137, term collision
train,    91, 3097, -23.852340,   34, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.238, speed 24.187, term collision
train_t,  91, 3097, -23.852340,   34, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.238, speed 24.187, term collision
train,    92, 3164, 22.681797,   67, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 21.390, term collision
train_t,  92, 3164, 22.681797,   67, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 21.390, term collision
train,    93, 3213, 25.453159,   49, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.539, term collision
train_t,  93, 3213, 25.453159,   49, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.539, term collision
train,    94, 3291, 145.000000,   78, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.635, speed 22.609, term collision
train_t,  94, 3291, 145.000000,   78, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.635, speed 22.609, term collision
train,    95, 3293, -40.263637,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.070, term collision
train_t,  95, 3293, -40.263637,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.070, term collision
train,    96, 3413, 105.314842,  120, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.529, speed 21.919, term success
train_t,  96, 3413, 105.314842,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.529, speed 21.919, term success
train,    97, 3415, 145.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.307, speed 22.791, term collision
train_t,  97, 3415, 145.000000,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.307, speed 22.791, term collision
train,    98, 3417, 15.803450,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  98, 3417, 15.803450,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    99, 3419, -33.018760,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.151, speed 18.500, term collision
train_t,  99, 3419, -33.018760,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.151, speed 18.500, term collision
train,    100, 3421, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.014, speed 26.964, term collision
train_t,  100, 3421, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.014, speed 26.964, term collision
update,   100,    2,   3421, -30.000000, -0.000000
val_save,      100, 18.485846, 0.4234,  36.8555,   0.3248, 0.1960,  20.0703, timeout 0.0000, progress 0.2576, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:8/20|success:12/20
val_save_t,    100, 3421, 18.485846, 0.4234,  36.8555,   0.3248, 0.1960,  20.0703, timeout 0.0000, progress 0.2576, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:8/20|success:12/20
train,    101, 3423, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.487, speed 21.382, term collision
train_t,  101, 3423, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.487, speed 21.382, term collision
train,    102, 3425, 15.272388,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.430, term collision
train_t,  102, 3425, 15.272388,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.430, term collision
train,    103, 3427, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.295, term collision
train_t,  103, 3427, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.295, term collision
train,    104, 3429, 14.311666,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.975, term collision
train_t,  104, 3429, 14.311666,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.975, term collision
train,    105, 3431, 3.022007,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.198, term collision
train_t,  105, 3431, 3.022007,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.198, term collision
train,    106, 3541, 8.973736,  110, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.229, speed 22.215, term success
train_t,  106, 3541, 8.973736,  110, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.229, speed 22.215, term success
train,    107, 3543, 18.594972,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.018, term collision
train_t,  107, 3543, 18.594972,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.018, term collision
train,    108, 3579, 166.632769,   36, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.937, speed 23.465, term success
train_t,  108, 3579, 166.632769,   36, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.937, speed 23.465, term success
train,    109, 3581, 50.241700,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.119, speed 21.367, term collision
train_t,  109, 3581, 50.241700,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.119, speed 21.367, term collision
train,    110, 3621, 17.654077,   40, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.591, speed 25.739, term collision
train_t,  110, 3621, 17.654077,   40, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.591, speed 25.739, term collision
train,    111, 3647, 107.813423,   26, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.072, speed 25.009, term collision
train_t,  111, 3647, 107.813423,   26, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.072, speed 25.009, term collision
train,    112, 3649, 25.590972,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.154, speed 23.708, term collision
train_t,  112, 3649, 25.590972,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.154, speed 23.708, term collision
train,    113, 3651, 97.079297,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  113, 3651, 97.079297,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train,    114, 3655, -45.000000,    4, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.217, term collision
train_t,  114, 3655, -45.000000,    4, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.217, term collision
train,    115, 3657, 84.236178,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.536, speed 18.500, term collision
train_t,  115, 3657, 84.236178,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.536, speed 18.500, term collision
train,    116, 3659, 6.562436,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.025, speed 19.343, term collision
train_t,  116, 3659, 6.562436,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.025, speed 19.343, term collision
train,    117, 3692, -27.388038,   33, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.183, speed 20.917, term collision
train_t,  117, 3692, -27.388038,   33, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.183, speed 20.917, term collision
train,    118, 3773, 86.224637,   81, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.643, term collision
train_t,  118, 3773, 86.224637,   81, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.643, term collision
train,    119, 3775, -45.000000,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.147, speed 22.765, term collision
train_t,  119, 3775, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.147, speed 22.765, term collision
train,    120, 3865, -20.750587,   90, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.707, speed 25.074, term collision
train_t,  120, 3865, -20.750587,   90, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.707, speed 25.074, term collision
train,    121, 3920, -45.000000,   55, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.349, term collision
train_t,  121, 3920, -45.000000,   55, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.349, term collision
train,    122, 3922, 46.817293,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.106, speed 18.500, term collision
train_t,  122, 3922, 46.817293,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.106, speed 18.500, term collision
train,    123, 3924, -38.855668,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.815, term collision
train_t,  123, 3924, -38.855668,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.815, term collision
train,    124, 3926, 94.115641,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.311, term collision
train_t,  124, 3926, 94.115641,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.311, term collision
train,    125, 3928, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.077, speed 23.682, term collision
train_t,  125, 3928, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.077, speed 23.682, term collision
train,    126, 3930, 25.425853,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.090, speed 18.500, term collision
train_t,  126, 3930, 25.425853,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.090, speed 18.500, term collision
train,    127, 3958, 50.197486,   28, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.618, speed 21.318, term collision
train_t,  127, 3958, 50.197486,   28, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.618, speed 21.318, term collision
train,    128, 3962, -6.592712,    4, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 22.560, term collision
train_t,  128, 3962, -6.592712,    4, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 22.560, term collision
train,    129, 3964, 89.311691,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.235, term collision
train_t,  129, 3964, 89.311691,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.235, term collision
train,    130, 3966, -45.000000,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.164, term collision
train_t,  130, 3966, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.164, term collision
train,    131, 3968, -3.327133,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.055, speed 21.793, term collision
train_t,  131, 3968, -3.327133,    2, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.055, speed 21.793, term collision
train,    132, 3981, 87.282502,   13, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.144, speed 23.220, term collision
train_t,  132, 3981, 87.282502,   13, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.144, speed 23.220, term collision
train,    133, 4012, 56.288625,   31, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.157, speed 21.802, term collision
train_t,  133, 4012, 56.288625,   31, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.157, speed 21.802, term collision
train,    134, 4070, -3.241203,   58, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.532, speed 23.134, term collision
train_t,  134, 4070, -3.241203,   58, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.532, speed 23.134, term collision
train,    135, 4164, 164.155510,   94, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.284, speed 22.060, term success
train_t,  135, 4164, 164.155510,   94, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.284, speed 22.060, term success
train,    136, 4193, -45.000000,   29, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.031, speed 23.817, term collision
train_t,  136, 4193, -45.000000,   29, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.031, speed 23.817, term collision
train,    137, 4195, 46.473774,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.194, speed 21.058, term collision
train_t,  137, 4195, 46.473774,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.194, speed 21.058, term collision
train,    138, 4197, -5.218642,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.177, speed 19.496, term collision
train_t,  138, 4197, -5.218642,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.177, speed 19.496, term collision
train,    139, 4199, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.869, term collision
train_t,  139, 4199, -45.000000,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.869, term collision
train,    140, 4201, 83.502830,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.194, term collision
train_t,  140, 4201, 83.502830,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.194, term collision
train,    141, 4203, -18.974104,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.227, speed 20.871, term collision
train_t,  141, 4203, -18.974104,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.227, speed 20.871, term collision
train,    142, 4205, -44.521023,    2, 1.00,    0, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.411, term collision
train_t,  142, 4205, -44.521023,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 20.411, term collision
train,    143, 4207, 56.217898,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.745, term collision
train_t,  143, 4207, 56.217898,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.745, term collision
train,    144, 4219, -45.000000,   12, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.689, term collision
train_t,  144, 4219, -45.000000,   12, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.689, term collision
train,    145, 4221, -14.505451,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.222, term collision
train_t,  145, 4221, -14.505451,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.222, term collision
train,    146, 4280, 12.527574,   59, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.440, speed 24.496, term collision
train_t,  146, 4280, 12.527574,   59, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.440, speed 24.496, term collision
train,    147, 4292, -16.105261,   12, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.542, speed 18.500, term collision
train_t,  147, 4292, -16.105261,   12, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.542, speed 18.500, term collision
train,    148, 4294, -40.258521,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.262, term collision
train_t,  148, 4294, -40.258521,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.262, term collision
train,    149, 4337, -45.000000,   43, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.275, speed 23.454, term collision
train_t,  149, 4337, -45.000000,   43, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.275, speed 23.454, term collision
train,    150, 4352, -45.000000,   15, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 19.435, term collision
train_t,  150, 4352, -45.000000,   15, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 19.435, term collision
update,   150,    3,   4352, -30.000000, -0.000000
train,    151, 4354, -21.867394,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  151, 4354, -21.867394,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
